siruta,link_harta,cod_LMI,cod_RAN,nume,judet,uat,localitate,punct,reper,categorie,tip,data_modif,bibliografie,y_field,x_field
54984,http://bit.ly/30CIea2,lipsa cod,54984.211,Situl arheologic de la Cluj-Napoca - Bulevardul Eroilor nr.1,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Bulevardul Eroilor nr.1,Situl se află la 6 m NV de Monumentul Memorandiştilor.,locuire,aşezare,6.8.2012,"1. Bota, Emilian, 2007 [Fişă de sit] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/2KVhufJ,lipsa cod,54984.209,"Situl arheologic de la Cluj-Napoca - Strada Iuliu Maniu, nr. 4",Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,"str. Iuliu Maniu, nr. 4",lipsa reper,locuire,aşezare şi necropolă,6.8.2012,"1. Mustaţă, Silvia, Cronica cercetărilor arheologice din România. Campania 2007, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2008, 
 
",46.76359,23.61582
54984,http://bit.ly/2KZaxKK,lipsa cod,54984.208,"Situl arheologic de la Cluj-Napoca - Strada M. Kogălniceanu, nr. 12-14",Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,"Strada M. Kogălniceanu, nr. 12-14",lipsa reper,locuire,aşezare,6.8.2012,"1. Ursuţiu, Adrian, Cronica Cercetărilor Arheologice din România, Campania 2008, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2009, 
 
",46.76359,23.61582
54984,http://bit.ly/30CIg1E,lipsa cod,54984.205,Aşezarea hallstatiană fortificată de la Cluj - Strada Câmpului FN,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Câmpului FN (Magazin Kaufland),Aşezarea se află la intersecţia dintre strada Câmpului şi calea Mănăştur.,locuire civilă,aşezare,6.8.2012,"1. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al judeţului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118-153 [Repertoriu] (sursa fişei de sit)
2. Voișian, Valenti, Cluj-Napoca, 2005 [Fişă tehnică] (sursa fişei de sit)
3. Voișian, Valenti, 2006 [raport de cercetare preventivă]
 
",46.75944,23.56333
54984,http://bit.ly/2KYEieE,CJ-II-a-A-07241,54984.200,Zid de apărare de la Cluj-Napoca - Strada Petroşani,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,lipsa punct,lipsa reper,fortificaţie,fortificaţie,6.8.2012,lipsa bibliografie,46.77031,23.58724
54984,http://bit.ly/30AHNNx,lipsa cod,54984.197,Zid de apărare de la Cluj-Napoca - Strada Săvineşti,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,lipsa punct,lipsa reper,fortificaţie,fortificaţie,6.8.2012,lipsa bibliografie,46.76359,23.61582
54984,http://bit.ly/30C1XXF,CJ-II-m-A-07242.02,54984.196,Bastionul Cizmarilor de la Cluj-Napoca - Strada Avram Iancu 13,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Avram Iancu 13,lipsa reper,fortificaţie,bastion,6.8.2012,lipsa bibliografie,46.76359,23.61582
54984,http://bit.ly/30CIh5I,CJ-II-m-B-07434,54984.192,Palatul Mikes de la Cluj-Napoca,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,lipsa punct,lipsa reper,construcţie,palat,6.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis/16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/2004, vol. II, București, 2004, p. 886, poz. 906 [Ordin MCC] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/2KWMP1r,lipsa cod,54984.19,Aşezarea neolitică de la Cluj - Izvorul Sf. Ioan,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Izvorul Sf. Ioan,lipsa reper,locuire civilă,aşezare,6.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 293 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118-153 [Repertoriu] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/2KYEkDi,CJ-II-m-A-07242.01,54984.188,Bastionul Postăvarilor de la Cluj-Napoca - Strada Avram Iancu 9,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Avram Iancu 9,lipsa reper,fortificaţie,bastion,6.8.2012,lipsa bibliografie,46.76359,23.61582
54984,http://bit.ly/2KYZ7ql,CJ-II-a-A-07242,54984.186,Zid de apărare de la Cluj-Napoca - Strada Potaissa,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Potaissa,"Zidul de apărare este vizibil pe partea stângă a străzii Potaissa, de la strada Universităţii până la strada Napoca.",fortificaţie,fortificaţie,6.8.2012,"1. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118-153 [Repertoriu] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/2KY92MI,CJ-II-a-A-07241,54984.182,Zid de apărare de la Cluj-Napoca - Strada Petroşani 3-13,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Petroşani 3-13,lipsa reper,fortificaţie,fortificaţie,6.8.2012,lipsa bibliografie,46.77078,23.58874
54984,http://bit.ly/30BL8fr,CJ-II-m-A-07242.03,54984.181,Turnul Pompierilor de la Cluj-Napoca - Strada Tipografiei  17,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Tipografiei  17,lipsa reper,fortificaţie,turn,6.8.2012,lipsa bibliografie,46.76359,23.61582
54984,http://bit.ly/30Cqw6F,CJ-II-m-A-07497,54984.173,Muzeul de Artă - Palatul Banffy de la Cluj-Napoca,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Muzeul de Artă,Situl arheologic de la Muzeul de Artă se află în centrul vechi al oraşului.,construcţie,palat,6.8.2012,"1. Alicu, Dorin, 2007 [raport de cercetare preventivă] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al judeţului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj Napoca, 1992, 118-153, 127 [Publicaţie] (sursa fişei de sit)
3. Alicu, Dorin, Cronica cercetărilor arheologice. Campaia 2008, CIMEC-Institutul de Memorie Culturală, București, 2009, 
 
",46.77056,23.59084
54984,http://bit.ly/2KWMOup,CJ-II-a-A-07241,54984.102,Zid de apărare de la Cluj-Napoca - Strada Emil Isac,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Emil Isac,Zidul poate fi observat în curtea Liceului G. Bariţiu.,fortificaţie,fortificaţie,6.8.2012,lipsa bibliografie,46.76359,23.61582
55339,http://bit.ly/2KXck2R,CJ-I-s-B-07017,55339.04,Tumulii de la Copăceni - Dăbăgău,Cluj,Sănduleşti,Copăceni,Dăbăgău,"Tumulii se află în apropierea punctului ""Dăbăgău"", lângă ferma Cheiţa, pe o vale ce coboară spre Tăul Ceanului.",descoperire funerară,tumul,6.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 833, 234 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 159 [Repertoriu] (sursa fişei de sit)
 
",46.59649,23.74096
55339,http://bit.ly/2KX3UIG,CJ-I-s-B-07016,55339.03,Situl arheologic de la Copăceni - Ciurgău,Cluj,Sănduleşti,Copăceni,Ciurgău,"Situl se află în hotarul Copăcenilor, sub moare carierei de la Sănduleşti, la ""Ciurgău"".",locuire,aşezare,6.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 832-833, 230-233 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 161 [Repertoriu] (sursa fişei de sit)
 
",46.59649,23.74096
55339,http://bit.ly/2KY49TZ,CJ-I-s-A-07018,55339.02,Situl arheologic de la Copăceni-vest,Cluj,Sănduleşti,Copăceni,Copăceni-vest,Situl se află la marginea de V a satului.,locuire,aşezare,6.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 833, 235-237 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 159-161 [Repertoriu] (sursa fişei de sit)
 
",46.59133,23.74515
55339,http://bit.ly/30xDv9I,CJ-I-s-A-07015,55339.01,Situl arheologic de la Copăceni - Cheile Turenilor,Cluj,Sănduleşti,Copăceni,Cheile Turenilor,Situl se află la ieşirea din Copăceni spre Cheile Turenilor.,locuire civilă,aşezare,6.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 832, 227-229 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 159 [Repertoriu] (sursa fişei de sit)
 
",46.59678,23.7295
59791,http://bit.ly/30B1IMs,CJ-I-s-B-07014,59791.01,Tumulii preistorici de la Comşeşti - Castăi,Cluj,Tureni,Comşeşti,Castăi,"Punctul ""Căstăi"" este situat pe creasta care se desprinde din culmea Feleac - Cheile-Turzii, deasupra satului, între Hardâmb şi Hegeşa.",descoperire funerară,tumul,6.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 832, 226 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 159 [Repertoriu] (sursa fişei de sit)
 
",46.63736,23.665
57369,http://bit.ly/30BGaPM,CJ-I-s-A-07013,57369.06,Aşezarea preistorică de la Cojocna - Cetate,Cluj,Cojocna,Cojocna,Cetate,"Punct situat între Cojocna şi Căianul Mare, pe pantele de V şi de N ale dealului.",locuire civilă,aşezare,6.8.2012,"1. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 832, 225 [Ordin MCC] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 155 [Repertoriu] (sursa fişei de sit)
 
",46.76544,23.86445
57369,http://bit.ly/2KY4aav,lipsa cod,57369.05,Topor neolitic la Cojocna - Larga,Cluj,Cojocna,Cojocna,Larga,"Toporul a fost găsit pe teritoriului fostului cătun Larga, acum înglobat în Cojocna.",descoperire izolată,obiect izolat,6.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 299 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 1992 [Repertoriu] (sursa fişei de sit)
 
",46.74818,23.83136
57369,http://bit.ly/30CqP1l,lipsa cod,57369.04,Aşezarea neolitică de la Cojocna - Dealul Morilor,Cluj,Cojocna,Cojocna,Dealul Morilor,lipsa reper,locuire civilă,aşezare,6.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 299 [Publicaţie] (sursa fişei de sit)
 
",46.74818,23.83136
57369,http://bit.ly/30CqWdf,CJ-I-s-B-07012,57369.03,Tumulii de la Cojocna,Cluj,Cojocna,Cojocna,lipsa punct,"Tumulii se află la SE de sat, în stânga drumului care merge spre Suatu.",descoperire funerară,tumul,6.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 832, 224 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 155 [Repertoriu] (sursa fişei de sit)
 
",46.74818,23.83136
54984,http://bit.ly/30BLfYp,lipsa cod,54984.18,Situl arheologic la Cluj-Napoca - Piaţa Avram Iancu nr. 3,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Piaţa Avram Iancu nr. 3,"Imobil situat pe latura de vest a Pieţei Avram Iancu, între imobilele nr. 2 şi 4, la cca. 0,7 km de malul drept al Someşului",neprecizată,aşezare şi necropolă,3.8.2012,"1. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al judeţului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118-153 [Publicaţie] (sursa fişei de sit)
2. Crişan, Viorica; Rusu, Cosmin, Piaţa Avram Iancu, nr.3, 2005 [Fişă tehnică] (sursa fişei de sit)
 
",46.77139,23.59584
54984,http://bit.ly/2KY4bez,lipsa cod,54984.17,Casa Bocsay de la Cluj-Napoca,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,lipsa punct,lipsa reper,construcţie,casă,3.8.2012,"1. Istrate, Angel, Cluj-Napoca - Casa Bocskay, 2002 [Fişă tehnică] (sursa fişei de sit)
2. Istrate, Angel, Cronica Cercetărilor Arheologice din România. Campania 2001, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2002, 106-107, 
 
",46.76359,23.61582
54984,http://bit.ly/2KZTpEJ,lipsa cod,54984.15,Situl arheologic medieval de la Cluj-Napoca - Strada Săvineşti,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada Săvineşti,lipsa reper,locuire,locuire,3.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118-153 [Repertoriu] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/30EpB5U,CJ-II-m-B-07475,54984.147,Casă de la Cluj-Napoca - Piaţa Unirii nr. 6,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Piaţa Unirii nr. 6,Conţine şi Strada I.C. Brătianu 5,construcţie,casă,3.8.2012,"1. Bota, Emilian, Cronica cercetărilor arheologice din România. Campania 2007, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2008, 
 
",46.76359,23.61582
54984,http://bit.ly/30EpFma,CJ-II-a-A-07240,54984.144,Cetăţuia de la Cluj-Napoca - Cetăţuia,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Cetăţuia,"Fortificaţia se întinde pe terasa superioară de pe malul stâng al Someşului; zona delimitată de: limita estică a parcelei din Strada Dragalina nr. 70, Strada Şerpuitoare nr. 1-27, fundul de parcelă, Strada Şerpuitoare şi Strada Augustin Bunea, Strada Călăraşilor frontul nordic, Strada Cetăţii frontul estic de la nr. 25 la nr. 55, limita vestică a parcelei din Strada Galilei nr. 18, Aleea Scărilor, Strada Dragalina frontul nordic de la Aleea Scărilor la nr. 70.",fortificaţie,fortificaţie,3.8.2012,"1. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 123 [Repertoriu] (sursa fişei de sit)
 
",46.77538,23.58342
54984,http://bit.ly/2KWMQm1,CJ-II-a-A-07241,54984.143,Zid de apărare de la Cluj-Napoca - Strada G. Bariţiu,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Strada G. Bariţiu,Urme ale zidului se observă în subsolul Institutului Politehnic.,fortificaţie,fortificaţie,3.8.2012,"1. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 130 [Repertoriu] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/2KY4ciD,lipsa cod,54984.14,Necropola romană de la Cluj-Napoca - Strada Cipariu,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,lipsa punct,lipsa reper,descoperire funerară,necropolă,3.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
 
",46.76359,23.61582
54984,http://bit.ly/30EpNSG,lipsa cod,54984.04,Aşezarea neolitică de la Cluj-Napoca - Piaţa Victoriei şi Piaţa Ştefan cel Mare,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Piaţa Victoriei şi Piaţa Ştefan cel Mare,"Aşezarea se află în colţul sud-vestic al parcului, paralel cu clădirea Teatrului Naţional.",locuire civilă,aşezare,3.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, București, 2004, 817, 33 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 136 [Repertoriu] (sursa fişei de sit)
 
",46.77081,23.59704
54984,http://bit.ly/2KUX8mO,CJ-I-s-B-06928,54984.01,Necropola romană de la Cluj-Napoca - Parcul arheologic - Piaţa Cipariu,Cluj,Municipiul Cluj-Napoca,Cluj-Napoca,Parcul arheologic - Piaţa Cipariu,"Necropola a fost identificată în zona dintre străzile Gheorgheni, Turzii, Posada, respectiv, A. Mureşanu.",descoperire funerară,necropolă,3.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, vol. I, București, 2004, 816, 25 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118-153 [Repertoriu] (sursa fişei de sit)
 
",46.76823,23.59855
57323,http://bit.ly/30Eq0Fs,lipsa cod,57323.01,Aşezarea de la Căţcău,Cluj,Câţcău,Câţcău,lipsa punct,Aşezarea se află în stânga şoselei Dej-Baia Mare.,locuire civilă,aşezare,3.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 220 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 118 [Repertoriu] (sursa fişei de sit)
 
",47.21727,23.78785
55366,http://bit.ly/2KYZ9yt,lipsa cod,55366.04,Aşezarea romană şi medievală de la Câmpia Turzii,Cluj,Municipiul Câmpia Turzii,Câmpia Turzii,lipsa punct,"Situl se află pe partea dreaptă a DN 15, vis-a-vis de Hanul Broscuţa.",locuire civilă,aşezare,3.8.2012,"1. Cronica Cercetărilor Arheologice din România. Campania 1999, CIMEC-Institutul de Memorie Culturală, Bucureşti, 2000, 28, 35 [Publicaţie] (sursa fişei de sit)
 
",46.54586,23.88026
56309,http://bit.ly/30DFmty,CJ-I-s-A-07009,56309.03,Aşezarea rurală romană de la Ciumăfaia - Păluta,Cluj,Borşa,Ciumăfaia,Păluta,Aşezarea se află pe malul stâng al Văii Chindea.,locuire civilă,aşezare rurală,3.8.2012,"1. DMASI, Proiectul Listei Monumentelor Istorice, 1991 [Proiect LMI] (sursa fişei de sit)
2. Lista Monumentelor Istorice, MO nr. 646 bis /16/07/2004, Ordinul ministrului culturii şi cultelor nr. 2.314/ 2004, București, 2004, 832, 219 [Ordin MCC] (sursa fişei de sit)
3. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 114 [Repertoriu] (sursa fişei de sit)
 
",46.94997,23.61955
58507,http://bit.ly/2KV7jro,lipsa cod,58507.01,Obiect neolitic la Ciuleni,Cluj,Mărgău,Ciuleni,lipsa punct,Obiectul provine din pârâul Hirsze.,descoperire izolată,obiect izolat,3.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 286 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 113 [Repertoriu] (sursa fişei de sit)
 
",46.76884,22.97911
59176,http://bit.ly/30CqZ8V,lipsa cod,59176.01,Aşezarea de la Ciubăncuţa - În faţă,Cluj,Recea-Cristur,Ciubăncuţa,În Faţă,lipsa reper,locuire civilă,aşezare,3.8.2012,"1. Maxim, Zoia, Neo-Eneoliticul din Transilvania. Date arheologice şi matematico-statistice, 1999, 280 [Publicaţie] (sursa fişei de sit)
2. Crişan, I. H.; Bărbulescu, M.; Chirilă, E.; Vasiliev, V.; Winkler, I., Repertoriul arheologic al județului Cluj, Muzeul de Istorie al Transilvaniei, Biblioteca Musei Napocensis V, Cluj-Napoca, 1992, 112 [Repertoriu] (sursa fişei de sit)
 
",47.14331,23.55417
